Ak,irri,env,fld_c,Kp,Name
4120.6044,0.808730554,0.841059603,0,791.2224908,Fair environment
4123.929108,0.7989519,0.841059603,0,791.8035336,Fair environment
4118.608358,0.725799571,0.841059603,0,793.1845749,Fair environment
4115.78892,0.638561444,0.841059603,0,793.9729677,Fair environment
4107.778236,0.570848236,0.841059603,0,794.7277406,Fair environment
4110.74274,0.548499624,0.841059603,0,794.2156452,Fair environment
4105.565141,0.457285552,0.841059603,0,795.0381835,Fair environment
4104.727492,0.445807621,0.841059603,0,796.4100831,Fair environment
4106.867538,0.365912786,0.841059603,0,797.6446845,Fair environment
4104.417665,0.344927619,0.841059603,0,798.8023484,Fair environment
4106.294022,0.326516355,0.841059603,0,798.3152354,Fair environment
4093.207442,0.252053315,0.841059603,0,799.1639148,Fair environment
4102.239988,0.238215678,0.841059603,0,800.6465834,Fair environment
4108.945893,0.237513445,0.841059603,0,798.2549639,Fair environment
4107.77257,0.176160022,0.841059603,0,800.6165206,Fair environment
4129.154001,0.890225641,0.834437086,0,790.2654207,Fair environment
4135.34919,0.802814532,0.834437086,0,793.7554996,Fair environment
4132.563737,0.755226003,0.834437086,0,794.5931126,Fair environment
4135.721295,0.741663594,0.834437086,0,795.4900102,Fair environment
4145.571179,0.635488403,0.834437086,0,799.5115516,Fair environment
4134.712875,0.459985815,0.834437086,0,800.0166656,Fair environment
4123.053611,0.260596329,0.834437086,0,804.0480982,Fair environment
4125.139427,0.247318836,0.834437086,0,805.0233377,Fair environment
4167.021589,0.876359956,0.821192053,0,797.3144905,Fair environment
4166.16074,0.821660908,0.821192053,0,799.2202663,Fair environment
4173.557986,0.764466634,0.821192053,0,802.3210297,Fair environment
4172.494421,0.755135554,0.821192053,0,802.6136764,Fair environment
4173.505002,0.727376148,0.821192053,0,803.0155793,Fair environment
4174.488324,0.652350284,0.821192053,0,804.771972,Fair environment
4169.919637,0.59689873,0.821192053,0,805.0075981,Fair environment
4165.916973,0.500791683,0.821192053,0,807.0121457,Fair environment
4172.742687,0.486139332,0.821192053,0,808.1250782,Fair environment
4162.69308,0.368863374,0.821192053,0,808.6291754,Fair environment
4157.665983,0.320272346,0.821192053,0,809.5720585,Fair environment
4159.460771,0.286678056,0.821192053,0,809.1927564,Fair environment
4157.763433,0.270594833,0.821192053,0,810.696834,Fair environment
4159.514949,0.225173676,0.821192053,0,810.2967678,Fair environment
4161.126935,0.208589697,0.821192053,0,809.8823227,Fair environment
4160.166752,0.15430337,0.821192053,0,811.7009044,Fair environment
4161.290439,0.103090563,0.821192053,0,811.8562476,Fair environment
4175.978096,0.905990644,0.814569536,0,798.5796043,Fair environment
4194.493259,0.867368282,0.814569536,0,803.7716312,Fair environment
4193.253994,0.838809853,0.814569536,0,804.2381138,Fair environment
4193.424114,0.783714771,0.814569536,0,806.0199798,Fair environment
4191.90971,0.703038764,0.814569536,0,807.4702573,Fair environment
4190.432982,0.614392311,0.814569536,0,808.8804826,Fair environment
4187.019747,0.58526117,0.814569536,0,810.2781506,Fair environment
4197.033566,0.501988397,0.814569536,0,812.4107072,Fair environment
4185.472034,0.365476277,0.814569536,0,813.0170824,Fair environment
4173.28417,0.260410238,0.814569536,0,813.6355343,Fair environment
4178.956401,0.009598078,0.814569536,0,814.8611238,Fair environment
4178.360696,0.008355758,0.814569536,0,815.177605,Fair environment
4222.271553,0.853159958,0.801324503,0,809.4832292,Fair environment
4226.66088,0.801771811,0.801324503,0,811.8246898,Fair environment
4226.811378,0.762316352,0.801324503,0,812.6846516,Fair environment
4226.302968,0.755403758,0.801324503,0,813.0464265,Fair environment
4227.193485,0.717278789,0.801324503,0,813.749711,Fair environment
4219.662856,0.661380588,0.801324503,0,814.4116308,Fair environment
4215.799332,0.61775959,0.801324503,0,815.2163515,Fair environment
4226.373277,0.5664953,0.801324503,0,818.0164692,Fair environment
4211.406191,0.35979984,0.801324503,0,819.1641311,Fair environment
4215.424227,0.323025424,0.801324503,0,818.7816332,Fair environment
4212.878325,0.253275305,0.801324503,0,821.6383328,Fair environment
4215.147701,0.233818067,0.801324503,0,822.0517172,Fair environment
4215.550958,0.016116124,0.801324503,0,822.2019792,Fair environment
4218.102012,0.911624629,0.794701987,0,805.8621539,Best irrigation
5025.807727,0.163643012,0.59602649,0,974.7493097,Best hydropower
2703.828297,0.902630112,1,0,504.5653528,Best environment
3496.047035,0.890253787,1,0,666.8494691,Best environment
