Ak,irri,env,fld_c,Kp,Name
4232.406507,0.21008077,0.701986755,0,834.8710506,Other solutions
4230.077869,0.314129871,0.701986755,0,834.8051653,Other solutions
4254.230286,0.472570073,0.695364238,0,834.7162931,Other solutions
4223.795336,0.365997478,0.701986755,0,834.1702867,Other solutions
4231.660561,0.289562504,0.701986755,0,834.121754,Other solutions
4228.898963,0.427566771,0.701986755,0,833.3936789,Other solutions
4230.852422,0.322299901,0.701986755,0,833.2184413,Other solutions
4246.931113,0.544885601,0.695364238,0,833.1219889,Other solutions
4246.783464,0.558193814,0.695364238,0,832.9560863,Other solutions
4227.444703,0.547117052,0.701986755,0,832.1603244,Other solutions
4236.446358,0.5863842,0.701986755,0,831.9738997,Other solutions
4269.116541,0.856672035,0.682119205,0,831.7702614,Other solutions
4247.166508,0.659672864,0.695364238,0,831.3123309,Other solutions
4258.558661,0.768112137,0.695364238,0,830.1185401,Other solutions
4235.009974,0.603666564,0.701986755,0,830.0733029,Other solutions
4200.988808,0.324504024,0.715231788,0,829.6661662,Other solutions
4202.935912,0.208609581,0.715231788,0,828.3819472,Other solutions
4196.452281,0.440861749,0.715231788,0,828.0967169,Other solutions
4202.060317,0.251382502,0.715231788,0,827.804137,Other solutions
4245.171853,0.80063285,0.695364238,0,827.6858131,Other solutions
4228.163763,0.705934376,0.701986755,0,827.5885553,Other solutions
4198.296408,0.461058965,0.715231788,0,827.0041443,Other solutions
4230.561812,0.762842524,0.701986755,0,826.5579463,Other solutions
4201.045307,0.307966248,0.715231788,0,826.3925289,Other solutions
4177.18514,0.121016041,0.721854305,0,826.1106419,Other solutions
4242.082642,0.859344748,0.695364238,0,825.4760239,Other solutions
4203.2519,0.554523005,0.715231788,0,825.3716986,Other solutions
4179.537928,0.249466526,0.721854305,0,825.0327413,Other solutions
4178.851844,0.25968728,0.721854305,0,824.9644791,Other solutions
4228.961508,0.828810632,0.701986755,0,824.4089746,Other solutions
4231.49142,0.76984409,0.701986755,0,824.3158064,Other solutions
4184.452834,0.287394505,0.721854305,0,824.1754077,Other solutions
4178.721635,0.359928924,0.721854305,0,823.579499,Other solutions
4228.466657,0.856159386,0.701986755,0,823.196313,Other solutions
4179.998166,0.447471136,0.721854305,0,822.9682924,Other solutions
4194.998869,0.622138696,0.715231788,0,822.8477367,Other solutions
4180.127387,0.479764359,0.721854305,0,822.4211335,Other solutions
4204.495487,0.690041053,0.715231788,0,822.2606324,Other solutions
4179.898874,0.507206952,0.721854305,0,821.7807741,Other solutions
4201.517564,0.740330675,0.715231788,0,821.0814273,Other solutions
4181.482036,0.562405404,0.721854305,0,820.1077734,Other solutions
4200.623788,0.786760196,0.715231788,0,819.6313101,Other solutions
4150.52393,0.21653257,0.735099338,0,819.5563111,Other solutions
4180.175322,0.610989919,0.721854305,0,819.5030494,Other solutions
4201.16298,0.79115236,0.715231788,0,819.4966235,Other solutions
4144.12273,0.260851495,0.735099338,0,819.3070591,Other solutions
4182.247041,0.63144758,0.721854305,0,819.0320109,Other solutions
4145.428428,0.257928752,0.735099338,0,818.8563999,Other solutions
4146.081453,0.330953842,0.735099338,0,818.4427925,Other solutions
4147.17936,0.291469459,0.735099338,0,818.3546159,Other solutions
4182.60867,0.702425596,0.721854305,0,818.1063286,Other solutions
4148.553684,0.279949755,0.735099338,0,817.9829156,Other solutions
4194.611577,0.800153309,0.715231788,0,817.6111746,Other solutions
4143.298628,0.386004764,0.735099338,0,817.6050869,Other solutions
4146.743251,0.469706908,0.735099338,0,816.8657761,Other solutions
4147.06055,0.524837416,0.735099338,0,815.9158183,Other solutions
4120.64966,0.190650933,0.741721854,0,815.2630472,Other solutions
4184.49451,0.839528207,0.721854305,0,815.0300493,Other solutions
4147.82821,0.393001006,0.735099338,0,814.8166964,Other solutions
4187.201834,0.854793843,0.715231788,0,814.7646068,Other solutions
4143.135681,0.564581588,0.735099338,0,814.5700433,Other solutions
4127.311728,0.299253734,0.741721854,0,814.3642981,Other solutions
4147.571635,0.447653785,0.735099338,0,814.3317373,Other solutions
4124.260129,0.336487149,0.741721854,0,813.9231395,Other solutions
4147.546917,0.553058072,0.735099338,0,813.1001744,Other solutions
4125.113567,0.413086724,0.741721854,0,812.9277944,Other solutions
4129.022844,0.399221167,0.741721854,0,812.659692,Other solutions
4149.71969,0.635744647,0.735099338,0,812.0355789,Other solutions
4122.48472,0.480818488,0.741721854,0,811.9509549,Other solutions
4148.898862,0.673749922,0.735099338,0,811.3431489,Other solutions
4150.01398,0.735458606,0.735099338,0,810.9718803,Other solutions
4167.518718,0.863888358,0.721854305,0,810.6749236,Other solutions
4127.652661,0.448350406,0.741721854,0,810.3283248,Other solutions
4128.88422,0.585588514,0.741721854,0,809.9176647,Other solutions
4185.352942,0.904458565,0.668874172,0,809.7464966,Other solutions
4129.559684,0.563646103,0.741721854,0,808.9946684,Other solutions
4104.320833,0.382061512,0.754966887,0,808.9484839,Other solutions
4130.455752,0.651259266,0.741721854,0,808.1358864,Other solutions
4142.670464,0.768414734,0.735099338,0,808.0009451,Other solutions
4132.441708,0.677567113,0.741721854,0,807.5430011,Other solutions
4144.521172,0.812356201,0.735099338,0,807.4444469,Other solutions
4125.285605,0.702459249,0.741721854,0,806.0270459,Other solutions
4073.937994,0.108180184,0.761589404,0,805.8495668,Other solutions
4128.618161,0.77013302,0.741721854,0,805.5748207,Other solutions
4086.080606,0.420366254,0.754966887,0,805.2377979,Other solutions
4139.06584,0.868276261,0.735099338,0,805.0629721,Other solutions
4078.438155,0.316114182,0.761589404,0,804.3032281,Other solutions
4079.110461,0.242970736,0.761589404,0,804.2098603,Other solutions
4094.398717,0.460811503,0.754966887,0,803.6409316,Other solutions
4080.040392,0.309248985,0.761589404,0,803.5914669,Other solutions
4125.654347,0.815049997,0.741721854,0,803.3081625,Other solutions
4089.997263,0.511761026,0.754966887,0,803.2660351,Other solutions
4078.227126,0.375200989,0.761589404,0,802.9020146,Other solutions
4079.515585,0.406858328,0.761589404,0,802.0941834,Other solutions
4087.110373,0.562818588,0.754966887,0,802.0166062,Other solutions
4128.618826,0.885002733,0.741721854,0,801.946967,Other solutions
4087.987807,0.575554097,0.754966887,0,801.9430732,Other solutions
4080.234058,0.452686066,0.761589404,0,801.5886761,Other solutions
4096.526253,0.695154433,0.754966887,0,800.8377107,Other solutions
4069.14787,0.512477177,0.761589404,0,800.2809996,Other solutions
4041.109565,0.117015437,0.774834437,0,799.5983123,Other solutions
4089.67479,0.709113812,0.754966887,0,799.2841008,Other solutions
4068.24686,0.585880819,0.761589404,0,798.5604221,Other solutions
4043.848229,0.272619058,0.774834437,0,798.4761292,Other solutions
4041.291839,0.393274766,0.774834437,0,797.6570025,Other solutions
4072.617651,0.605635182,0.761589404,0,797.5944426,Other solutions
4085.296448,0.762182268,0.754966887,0,797.5043786,Other solutions
4094.081741,0.78832426,0.754966887,0,797.1219961,Other solutions
4080.363847,0.672149564,0.761589404,0,797.0087146,Other solutions
4033.837445,0.280108948,0.781456954,0,796.6342946,Other solutions
4077.528415,0.700284205,0.761589404,0,796.1167232,Other solutions
4087.866262,0.82221801,0.754966887,0,796.0322318,Other solutions
4034.007028,0.423452373,0.774834437,0,795.8987415,Other solutions
4090.361614,0.852800261,0.754966887,0,795.7614302,Other solutions
4031.118392,0.326205677,0.781456954,0,795.6549171,Other solutions
4037.483482,0.430970302,0.774834437,0,795.3955701,Other solutions
4079.445392,0.766499848,0.761589404,0,795.3200162,Other solutions
4040.805368,0.404814415,0.774834437,0,794.7004837,Other solutions
4042.647475,0.418236631,0.774834437,0,794.3138427,Other solutions
4032.693062,0.455288897,0.774834437,0,793.8598474,Other solutions
4074.468457,0.802563822,0.761589404,0,793.6549704,Other solutions
4075.731078,0.820480344,0.761589404,0,793.3446018,Other solutions
4041.928104,0.452802264,0.774834437,0,793.1550138,Other solutions
4023.888661,0.408648252,0.781456954,0,792.9599017,Other solutions
4074.032954,0.855614754,0.761589404,0,792.2321106,Other solutions
4035.850311,0.566090095,0.774834437,0,791.7363259,Other solutions
4038.112833,0.591988693,0.774834437,0,791.0894323,Other solutions
4039.16932,0.615352988,0.774834437,0,790.8930718,Other solutions
4028.275907,0.542910271,0.781456954,0,790.192185,Other solutions
4042.242354,0.687069309,0.774834437,0,790.0944391,Other solutions
4026.944743,0.556991788,0.781456954,0,789.6908716,Other solutions
4036.774867,0.702621988,0.774834437,0,789.1343471,Other solutions
4040.477522,0.718812443,0.774834437,0,788.7872527,Other solutions
3988.621555,0.138927811,0.794701987,0,788.5779406,Other solutions
4039.754179,0.754484111,0.774834437,0,788.0427621,Other solutions
4041.854303,0.783960635,0.774834437,0,787.2602195,Other solutions
3986.412151,0.212529422,0.794701987,0,787.1733695,Other solutions
4024.458277,0.704310297,0.781456954,0,787.0285556,Other solutions
3989.515715,0.268798568,0.794701987,0,786.9901737,Other solutions
3988.97414,0.379564826,0.794701987,0,786.695694,Other solutions
3989.292666,0.344365064,0.794701987,0,786.2866739,Other solutions
4032.899568,0.803819998,0.774834437,0,786.0382282,Other solutions
3984.72371,0.402268943,0.794701987,0,786.0046047,Other solutions
4026.638933,0.743846233,0.781456954,0,785.9092935,Other solutions
4037.164339,0.82205979,0.774834437,0,785.6347772,Other solutions
4037.968971,0.844250864,0.774834437,0,785.2969197,Other solutions
4024.075572,0.75953446,0.781456954,0,785.0201804,Other solutions
3984.634679,0.461414138,0.794701987,0,784.9455583,Other solutions
4034.922282,0.85336635,0.774834437,0,784.1492308,Other solutions
4021.745726,0.805413573,0.781456954,0,783.1952868,Other solutions
3984.124377,0.547274588,0.794701987,0,783.0320126,Other solutions
3994.320981,0.570837057,0.794701987,0,782.5068147,Other solutions
4022.009287,0.846286719,0.781456954,0,781.9721478,Other solutions
4019.219619,0.863421714,0.781456954,0,781.2336748,Other solutions
3992.81785,0.688195063,0.794701987,0,779.6379166,Other solutions
3995.075002,0.70480322,0.794701987,0,779.2110338,Other solutions
3983.734888,0.763826658,0.794701987,0,777.5248463,Other solutions
3986.692391,0.764973211,0.794701987,0,777.2969827,Other solutions
3985.75761,0.8060232,0.794701987,0,776.5132297,Other solutions
3992.168676,0.840352162,0.794701987,0,776.3137603,Other solutions
4008.799178,0.904456423,0.735099338,0,774.8102282,Other solutions
3981.073182,0.865182166,0.794701987,0,773.3368747,Other solutions
3875.688989,0.900268532,0.781456954,0,748.1584441,Other solutions
3970.630279,0.305082061,0.801324503,0,784.336247,Fair environment
3974.5039,0.326767342,0.801324503,0,783.368601,Fair environment
3966.311281,0.388161876,0.801324503,0,782.4326369,Fair environment
3965.644523,0.477941123,0.801324503,0,781.2844414,Fair environment
3967.353156,0.419335754,0.801324503,0,779.2075166,Fair environment
3967.965223,0.522821444,0.801324503,0,778.1753746,Fair environment
3970.304553,0.551424632,0.801324503,0,777.9129382,Fair environment
3946.426394,0.372853958,0.814569536,0,777.628692,Fair environment
3973.704977,0.683137944,0.801324503,0,776.589286,Fair environment
3970.083518,0.724326523,0.801324503,0,774.8756869,Fair environment
3907.155025,0.056553061,0.821192053,0,773.6715548,Fair environment
3970.210202,0.750923197,0.801324503,0,773.6378648,Fair environment
3929.474227,0.474722318,0.814569536,0,773.4277765,Fair environment
3919.407961,0.357954546,0.821192053,0,773.0024969,Fair environment
3935.21779,0.516619001,0.814569536,0,772.6751598,Fair environment
3967.686205,0.810401353,0.801324503,0,772.559212,Fair environment
3922.135951,0.480666071,0.821192053,0,772.00692,Fair environment
3942.576977,0.612846566,0.814569536,0,771.843317,Fair environment
3969.284673,0.848028028,0.801324503,0,771.825166,Fair environment
3967.747039,0.877332924,0.801324503,0,770.4229699,Fair environment
3941.074905,0.726330201,0.814569536,0,768.9766712,Fair environment
3940.694234,0.750872044,0.814569536,0,768.2856632,Fair environment
3912.804025,0.563963196,0.821192053,0,768.0874004,Fair environment
3874.85758,0.012820112,0.834437086,0,767.4766379,Fair environment
3885.158494,0.22940193,0.834437086,0,766.9206788,Fair environment
3917.222001,0.604176268,0.821192053,0,766.6921583,Fair environment
3919.360573,0.61738402,0.821192053,0,766.3595389,Fair environment
3936.840578,0.803854971,0.814569536,0,766.047602,Fair environment
3917.303944,0.673583062,0.821192053,0,765.4954712,Fair environment
3863.218684,0.153524093,0.841059603,0,765.306302,Fair environment
3875.299288,0.375739774,0.834437086,0,764.558654,Fair environment
3875.461468,0.31572485,0.841059603,0,764.2926018,Fair environment
3915.430978,0.721452443,0.821192053,0,764.0514336,Fair environment
3936.03916,0.862175282,0.814569536,0,763.743836,Fair environment
3880.681022,0.270422678,0.834437086,0,763.7045452,Fair environment
3918.269313,0.742660128,0.821192053,0,763.5483918,Fair environment
3913.648623,0.775710244,0.821192053,0,763.0575285,Fair environment
3871.874713,0.350774554,0.841059603,0,762.8968501,Fair environment
3880.824151,0.456888499,0.834437086,0,762.765677,Fair environment
3915.812961,0.767204415,0.821192053,0,762.580668,Fair environment
3880.152464,0.559725452,0.834437086,0,762.1818412,Fair environment
3914.172574,0.812786384,0.821192053,0,762.0537692,Fair environment
3862.988134,0.419014238,0.841059603,0,761.5188448,Fair environment
3913.751455,0.851807554,0.821192053,0,760.5021664,Fair environment
3883.671834,0.628882214,0.834437086,0,759.366778,Fair environment
3864.187046,0.428711688,0.841059603,0,758.7182044,Fair environment
3885.482305,0.706398498,0.834437086,0,757.9075504,Fair environment
3866.076832,0.568226575,0.841059603,0,757.5399124,Fair environment
3888.07717,0.761668846,0.834437086,0,757.4624541,Fair environment
3824.900025,0.030072685,0.854304636,0,757.388778,Fair environment
3821.664731,0.27072887,0.854304636,0,756.2258605,Fair environment
3867.475244,0.639333505,0.841059603,0,756.0485914,Fair environment
3824.844398,0.152067845,0.854304636,0,755.7003456,Fair environment
3869.384972,0.648872595,0.841059603,0,755.6282924,Fair environment
3826.71069,0.251399517,0.854304636,0,755.4831705,Fair environment
3872.160639,0.705265741,0.841059603,0,755.3755138,Fair environment
3885.793824,0.825036338,0.834437086,0,755.2900965,Fair environment
3825.376418,0.32668073,0.854304636,0,754.8149513,Fair environment
3829.198025,0.4786892,0.854304636,0,754.0561719,Fair environment
3822.266154,0.228120728,0.860927152,0,753.7674065,Fair environment
3870.261789,0.783454827,0.841059603,0,753.3048084,Fair environment
3863.362176,0.800919581,0.841059603,0,751.7826182,Fair environment
3874.664978,0.863375768,0.834437086,0,751.507708,Fair environment
3820.950268,0.540967616,0.854304636,0,750.8826021,Fair environment
3805.501777,0.328706905,0.860927152,0,750.5647619,Fair environment
3806.061431,0.402056997,0.860927152,0,750.4469075,Fair environment
3823.047079,0.576555819,0.854304636,0,750.4191244,Fair environment
3827.330221,0.572048678,0.854304636,0,749.6961234,Fair environment
3807.050294,0.373485092,0.860927152,0,749.4161422,Fair environment
3828.397442,0.590519458,0.854304636,0,749.3857766,Fair environment
3829.725851,0.616679361,0.854304636,0,748.9212091,Fair environment
3808.775978,0.409098734,0.860927152,0,748.3288344,Fair environment
3832.552835,0.657950916,0.854304636,0,748.2779155,Fair environment
3856.892136,0.868102402,0.841059603,0,748.0155454,Fair environment
3857.090003,0.867572689,0.841059603,0,747.9911408,Fair environment
3830.911719,0.70779511,0.854304636,0,747.4790076,Fair environment
3795.575347,0.531821355,0.860927152,0,746.2942072,Fair environment
3762.974368,0.057869689,0.874172185,0,745.5884143,Fair environment
3825.589459,0.760656226,0.854304636,0,745.5402218,Fair environment
3796.809643,0.572293146,0.860927152,0,745.5218262,Fair environment
3828.632889,0.761261666,0.854304636,0,745.4723816,Fair environment
3827.099874,0.802234992,0.854304636,0,744.3945072,Fair environment
3798.959603,0.57152892,0.860927152,0,744.1009701,Fair environment
3767.916155,0.229923662,0.874172185,0,743.6706538,Fair environment
3794.512895,0.617868925,0.860927152,0,743.2957367,Fair environment
3767.435515,0.409184941,0.874172185,0,743.1676849,Fair environment
3772.251435,0.378896477,0.874172185,0,743.0672755,Fair environment
3801.513234,0.665502647,0.860927152,0,742.8833672,Fair environment
3801.926206,0.716175893,0.860927152,0,742.3516269,Fair environment
3745.445899,0.156406586,0.880794702,0,740.5893468,Fair environment
3804.406279,0.775119223,0.860927152,0,740.5125224,Fair environment
3758.109018,0.354148105,0.880794702,0,740.4230276,Fair environment
3815.513603,0.86594763,0.854304636,0,740.0026207,Fair environment
3803.850088,0.810591817,0.860927152,0,739.6401692,Fair environment
3760.271315,0.528304786,0.874172185,0,739.4677431,Fair environment
3766.694698,0.482342913,0.874172185,0,739.1859504,Fair environment
3808.430158,0.85121741,0.860927152,0,739.0130392,Fair environment
3766.098173,0.532950735,0.874172185,0,738.2322132,Fair environment
3751.234062,0.509062053,0.880794702,0,737.8212444,Fair environment
3768.617938,0.618144542,0.874172185,0,737.4168719,Fair environment
3712.607807,0.077832347,0.894039735,0,735.5370186,Fair environment
3764.345257,0.658019924,0.874172185,0,735.2114098,Fair environment
3723.945259,0.241401786,0.894039735,0,735.0018364,Fair environment
3769.416064,0.715699379,0.874172185,0,734.5287291,Fair environment
3724.697707,0.286239468,0.894039735,0,734.2914966,Fair environment
3748.989292,0.565201768,0.880794702,0,733.911528,Fair environment
3769.728123,0.763275113,0.874172185,0,733.5413694,Fair environment
3744.683718,0.62087274,0.880794702,0,733.0432192,Fair environment
3749.545036,0.643610836,0.880794702,0,732.7437023,Fair environment
3706.811673,0.369392539,0.894039735,0,732.381739,Fair environment
3715.439788,0.320649942,0.900662252,0,732.3255761,Fair environment
3755.628493,0.726421605,0.880794702,0,732.0804215,Fair environment
3762.5395,0.801324324,0.874172185,0,731.2627755,Fair environment
3717.290539,0.509442105,0.894039735,0,731.1855274,Fair environment
3710.268061,0.382970157,0.900662252,0,730.599567,Fair environment
3750.218874,0.768657107,0.880794702,0,730.5267678,Fair environment
3718.935874,0.455098872,0.894039735,0,730.0618601,Fair environment
3760.628633,0.861211457,0.874172185,0,729.7621278,Fair environment
3721.771972,0.59314027,0.894039735,0,728.791937,Fair environment
3749.301302,0.803862819,0.880794702,0,728.275985,Fair environment
3713.008382,0.610081785,0.894039735,0,727.8562347,Fair environment
3748.291231,0.859607097,0.880794702,0,727.3805253,Fair environment
3701.582415,0.567608921,0.900662252,0,726.4040374,Fair environment
3724.887732,0.765625194,0.894039735,0,725.4167369,Fair environment
3725.35019,0.788364941,0.894039735,0,724.8822822,Fair environment
3702.386492,0.600337236,0.900662252,0,724.3881711,Fair environment
3652.717538,0.074226795,0.913907285,0,724.1325952,Fair environment
3650.062721,0.102836275,0.913907285,0,723.5759228,Fair environment
3706.806714,0.732816675,0.900662252,0,722.5502898,Fair environment
3667.512546,0.378160065,0.913907285,0,722.3897055,Fair environment
3715.408575,0.821741699,0.894039735,0,721.1590148,Fair environment
3635.169842,0.045060519,0.920529801,0,720.887372,Fair environment
3727.051474,0.907798457,0.874172185,0,720.3065936,Fair environment
3709.449121,0.80370754,0.900662252,0,720.2949239,Fair environment
3663.327255,0.505402938,0.913907285,0,720.2778759,Fair environment
3631.85203,0.070641154,0.920529801,0,719.9588066,Fair environment
3711.480005,0.853990585,0.894039735,0,719.278929,Fair environment
3649.454338,0.350784386,0.920529801,0,718.9311516,Fair environment
3640.276322,0.424747628,0.920529801,0,718.034384,Fair environment
3664.926445,0.602258934,0.913907285,0,717.0131906,Fair environment
3695.715501,0.864177982,0.900662252,0,716.6151221,Fair environment
3664.811084,0.652465439,0.913907285,0,715.9546618,Fair environment
3669.440865,0.726190648,0.913907285,0,715.172647,Fair environment
3639.188591,0.558033613,0.920529801,0,714.7488919,Fair environment
3669.379524,0.759783263,0.913907285,0,712.7998289,Fair environment
3617.654378,0.348227676,0.933774834,0,712.5158017,Fair environment
3639.822939,0.618599893,0.920529801,0,711.5160352,Fair environment
3668.38596,0.819616568,0.913907285,0,711.4439463,Fair environment
3613.379266,0.464364862,0.933774834,0,711.1022696,Fair environment
3643.572594,0.690131271,0.920529801,0,710.5177099,Fair environment
3644.856997,0.709786397,0.920529801,0,710.1473072,Fair environment
3597.029026,0.381438806,0.940397351,0,710.1391812,Fair environment
3597.789752,0.384596778,0.940397351,0,709.9213811,Fair environment
3648.479499,0.786798803,0.920529801,0,709.7733796,Fair environment
3652.659248,0.854868555,0.913907285,0,708.4911461,Fair environment
3597.202972,0.468035702,0.940397351,0,708.1434414,Fair environment
3600.756598,0.537953477,0.933774834,0,707.5315028,Fair environment
3598.242357,0.522964305,0.940397351,0,707.4411913,Fair environment
3647.387587,0.846805949,0.920529801,0,707.3625561,Fair environment
3608.869245,0.511088322,0.933774834,0,707.2501823,Fair environment
3613.933797,0.59480183,0.933774834,0,706.8400226,Fair environment
3615.654996,0.662395894,0.933774834,0,706.0614997,Fair environment
3616.249709,0.697688064,0.933774834,0,705.5841757,Fair environment
3616.191386,0.703895955,0.933774834,0,705.3448692,Fair environment
3637.507914,0.907649897,0.913907285,0,702.6342999,Fair environment
3627.098534,0.862791986,0.920529801,0,702.5659575,Fair environment
3597.517578,0.672415652,0.940397351,0,702.3847114,Fair environment
3551.860201,0.172831861,0.953642384,0,702.357772,Fair environment
3607.735744,0.764091912,0.933774834,0,702.0537872,Fair environment
3599.341916,0.694537489,0.940397351,0,701.6961143,Fair environment
3544.542291,0.2010692,0.953642384,0,700.3002212,Fair environment
3547.303037,0.286117253,0.953642384,0,699.1095808,Fair environment
3596.326612,0.801723599,0.933774834,0,698.6355346,Fair environment
3558.071305,0.525664076,0.953642384,0,698.3454159,Fair environment
3599.059894,0.846242221,0.933774834,0,697.9275159,Fair environment
3589.40568,0.779539186,0.940397351,0,697.8433758,Fair environment
3516.178581,0.054030106,0.960264901,0,697.7883747,Fair environment
3514.692292,0.100843426,0.960264901,0,697.534813,Fair environment
3530.814897,0.317187127,0.960264901,0,697.3351304,Fair environment
3595.249559,0.855406619,0.933774834,0,697.0361013,Fair environment
3562.423229,0.610618176,0.953642384,0,696.5914968,Fair environment
3589.080554,0.824514447,0.940397351,0,696.4170911,Fair environment
3535.778659,0.335895656,0.960264901,0,695.3082657,Fair environment
3562.871637,0.691407483,0.953642384,0,695.0239088,Fair environment
3586.199405,0.864696695,0.940397351,0,694.6165642,Fair environment
3561.344469,0.713787026,0.953642384,0,694.0209501,Fair environment
3538.692875,0.451364437,0.960264901,0,693.6939539,Fair environment
