Ak,irri,env,fld_c,Kp,Name
3696.063896,0.168627079,0.860927152,0,730.6990104,Fair environment
3712.004548,0.889848193,0.854304636,0,718.6020623,Fair environment
3712.363682,0.839287505,0.854304636,0,720.3163466,Fair environment
3707.036194,0.760028458,0.854304636,0,721.2893027,Fair environment
3713.545743,0.709668384,0.854304636,0,724.4962884,Fair environment
3707.761015,0.61055361,0.854304636,0,724.9819481,Fair environment
3709.37261,0.586753738,0.854304636,0,727.7086597,Fair environment
3702.190938,0.451737538,0.854304636,0,729.2525256,Fair environment
3717.244485,0.400122147,0.854304636,0,732.3387561,Fair environment
3712.700149,0.178935959,0.854304636,0,733.098284,Fair environment
3718.936677,0.902388717,0.841059603,0,719.6787448,Fair environment
3740.758224,0.871308836,0.841059603,0,724.4671712,Fair environment
3740.83847,0.822902278,0.841059603,0,726.2080505,Fair environment
3737.50093,0.810986912,0.841059603,0,726.6770438,Fair environment
3750.752542,0.765810451,0.841059603,0,729.9822815,Fair environment
3755.888999,0.727509908,0.841059603,0,732.4207878,Fair environment
3747.991033,0.65075235,0.841059603,0,732.7301842,Fair environment
3743.856499,0.554599982,0.841059603,0,734.2119673,Fair environment
3741.650724,0.523806633,0.841059603,0,734.7279493,Fair environment
3747.250129,0.499464241,0.841059603,0,736.6998992,Fair environment
3741.820773,0.417202467,0.841059603,0,737.3487807,Fair environment
3745.171611,0.376763151,0.841059603,0,738.6769737,Fair environment
3751.042538,0.326480508,0.841059603,0,740.0683988,Fair environment
3753.660165,0.273009312,0.841059603,0,740.3359827,Fair environment
3739.353899,0.126200598,0.841059603,0,741.1177869,Fair environment
3740.663525,0.080835737,0.841059603,0,741.3922406,Fair environment
3765.762057,0.86792986,0.834437086,0,729.8950678,Fair environment
3766.435746,0.816681938,0.834437086,0,731.8872138,Fair environment
3770.564648,0.755749589,0.834437086,0,734.6014869,Fair environment
3767.192333,0.637978896,0.834437086,0,736.9042556,Fair environment
3769.368063,0.555303774,0.834437086,0,739.4427914,Fair environment
3767.505406,0.481251337,0.834437086,0,740.1157418,Fair environment
3766.480481,0.410205658,0.834437086,0,741.8794663,Fair environment
3762.697046,0.344586576,0.834437086,0,742.7808558,Fair environment
3762.419739,0.317981615,0.834437086,0,743.0147056,Fair environment
3762.017299,0.092442995,0.834437086,0,744.4807091,Fair environment
3760.408088,0.090450256,0.834437086,0,745.2619668,Fair environment
3803.53872,0.861821893,0.821192053,0,737.8908433,Fair environment
3802.054437,0.860602136,0.821192053,0,738.293199,Fair environment
3802.969913,0.829612161,0.821192053,0,738.5656143,Fair environment
3806.93632,0.752274617,0.821192053,0,740.9870924,Fair environment
3805.27994,0.717083111,0.821192053,0,742.4674047,Fair environment
3806.299545,0.667124022,0.821192053,0,743.5063253,Fair environment
3807.157125,0.629782021,0.821192053,0,745.0294875,Fair environment
3795.687473,0.529354448,0.821192053,0,745.6502337,Fair environment
3798.548955,0.484890815,0.821192053,0,746.4025445,Fair environment
3796.078559,0.376059381,0.821192053,0,748.4105681,Fair environment
3791.912425,0.319225329,0.821192053,0,748.7222288,Fair environment
3784.872232,0.159815776,0.821192053,0,749.7062479,Fair environment
3793.402518,0.146388566,0.821192053,0,751.2701751,Fair environment
3811.469755,0.853558452,0.814569536,0,739.6464965,Fair environment
3815.403809,0.816677398,0.814569536,0,741.7540574,Fair environment
3816.161731,0.754920393,0.814569536,0,743.6910464,Fair environment
3822.127151,0.730504958,0.814569536,0,745.1359104,Fair environment
3816.78683,0.673267278,0.814569536,0,745.5104923,Fair environment
3818.46005,0.647966405,0.814569536,0,746.2721584,Fair environment
3817.300963,0.640180695,0.814569536,0,746.7387109,Fair environment
3816.904288,0.570100014,0.814569536,0,748.8582534,Fair environment
3821.027627,0.524585079,0.814569536,0,750.7082651,Fair environment
3817.437454,0.430894461,0.814569536,0,752.1122004,Fair environment
3809.262928,0.212048773,0.814569536,0,753.0198595,Fair environment
3810.068978,0.12103497,0.814569536,0,754.7371627,Fair environment
3818.544883,0.901423312,0.80794702,0,738.4684133,Fair environment
3853.341421,0.881182052,0.801324503,0,746.7350188,Fair environment
3849.894429,0.865789938,0.801324503,0,747.1651018,Fair environment
3853.609895,0.822064888,0.801324503,0,749.3080212,Fair environment
3858.098341,0.706509556,0.801324503,0,752.5969488,Fair environment
3857.382069,0.652671774,0.801324503,0,754.3093478,Fair environment
3853.863247,0.561489659,0.801324503,0,756.4205176,Fair environment
3853.315843,0.507675357,0.801324503,0,757.3001099,Fair environment
3849.306785,0.391563353,0.801324503,0,759.3279343,Fair environment
3854.933338,0.150756719,0.801324503,0,762.1872511,Fair environment
4228.02683,0.912138287,0.649006623,0,821.4846152,Best irrigation
4468.946207,0.179470864,0.59602649,0,884.3726093,Best hydropower
3196.877598,0.910229094,1,0,613.9803298,Best environment
